WigleWifi-1.4,appRelease=2.26,model=XT1254,release=6.0.1,device=quark,display=MCG24.251-5-5,board=APQ8084,brand=motorola
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
b4:5d:50:e5:17:11,UNH-Public,[ESS],2018-02-20 16:38:35,132,-80,43.13787328,-70.93386629,-3,3,WIFI
a8:bd:27:34:2c:71,UNH-Public,[ESS],2018-02-20 16:38:35,58,-87,43.13787328,-70.93386629,-3,3,WIFI
02:2d:6d:78:e0:77,HPJ610a.EFD042,[IBSS],2018-02-20 16:38:35,6,-85,43.13787328,-70.93386629,-3,3,WIFI
5c:b9:01:5e:0b:67,HP-Print-67-ENVY 4500 series,[ESS],2018-02-20 16:38:35,6,-94,43.13787328,-70.93386629,-3,3,WIFI
b4:5d:50:e3:14:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:38,44,-67,43.13789408,-70.93390266,-2,3,WIFI
b4:5d:50:17:c2:10,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:38,132,-81,43.13789408,-70.93390266,-2,3,WIFI
b4:5d:50:e3:14:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:55,1,-76,43.13799444,-70.93416125,-11,4,WIFI
84:d4:7e:79:4d:20,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:55,1,-81,43.13799444,-70.93416125,-11,4,WIFI
a8:bd:27:34:2b:c1,UNH-Public,[ESS],2018-02-20 16:38:55,11,-87,43.13799444,-70.93416125,-11,4,WIFI
b4:5d:50:e3:12:e1,UNH-Public,[ESS],2018-02-20 16:38:55,1,-90,43.13799444,-70.93416125,-11,4,WIFI
a8:bd:27:34:2c:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:39:27,6,-87,43.1382019,-70.93459591,-11,3,WIFI
a8:bd:27:34:2c:61,UNH-Public,[ESS],2018-02-20 16:39:27,6,-86,43.1382019,-70.93459591,-11,3,WIFI
3e:35:16:56:65:65,SETUP,[IBSS],2018-02-20 16:39:46,11,-91,43.13830812,-70.93488522,-6,3,WIFI
b4:5d:50:e4:c8:a2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:39:46,1,-88,43.13830812,-70.93488522,-6,3,WIFI
b4:5d:50:e4:c8:a0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:39:46,1,-89,43.13830812,-70.93488522,-6,3,WIFI
b4:5d:50:e4:c3:e1,UNH-Public,[ESS],2018-02-20 16:39:46,11,-83,43.13830812,-70.93488522,-6,3,WIFI
b4:5d:50:e4:c8:a1,UNH-Public,[ESS],2018-02-20 16:39:46,1,-85,43.13830812,-70.93488522,-6,3,WIFI
b4:5d:50:d9:a1:61,UNH-Public,[ESS],2018-02-20 16:39:46,11,-88,43.13830812,-70.93488522,-6,3,WIFI
00:1b:2f:01:c7:52,2nd floor NETGEAR,[ESS],2018-02-20 16:39:46,11,-91,43.13830812,-70.93488522,-6,3,WIFI
2c:59:e5:f0:73:4a,HP-Print-4A-Officejet Pro 8600,[ESS],2018-02-20 16:39:48,11,-80,43.13832128,-70.93492055,-6,3,WIFI
f0:ab:54:2a:1a:c8,WiFi Hotspot 5569,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:39:57,11,-84,43.13837042,-70.93498235,-7,3,WIFI
b4:5d:50:e4:c8:e2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:39:57,11,-88,43.13837042,-70.93498235,-7,3,WIFI
b4:5d:50:e4:c8:e0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:39:57,11,-90,43.13837042,-70.93498235,-7,3,WIFI
b4:5d:50:e4:c8:e1,UNH-Public,[ESS],2018-02-20 16:39:57,11,-86,43.13837042,-70.93498235,-7,3,WIFI
b4:5d:50:d9:9e:52,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:39:59,36,-91,43.13837288,-70.93502652,-8,3,WIFI
f0:ab:54:2a:1a:c8,WiFi Hotspot 5569,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:40:03,11,-76,43.13840525,-70.93512495,-10,3,WIFI
ac:e2:d3:a7:fb:e9,DIRECT-E8-HP ENVY 4520 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:40:03,6,-86,43.13840525,-70.93512495,-10,3,WIFI
a0:63:91:a0:a5:33,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:40:22,6,-83,43.13854704,-70.93540467,-6,3,WIFI
b4:5d:50:d9:a1:61,UNH-Public,[ESS],2018-02-20 16:41:02,11,-80,43.13883609,-70.93605288,-7,4,WIFI
00:30:44:1e:8a:45,IBR1100-a45,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:41:02,11,-85,43.13883609,-70.93605288,-7,4,WIFI
b4:5d:50:d9:a9:22,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:41:02,11,-92,43.13883609,-70.93605288,-7,4,WIFI
2c:59:e5:f0:73:4a,HP-Print-4A-Officejet Pro 8600,[ESS],2018-02-20 16:41:02,11,-88,43.13883609,-70.93605288,-7,4,WIFI
b4:5d:50:e4:c8:a0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:41:02,1,-87,43.13883609,-70.93605288,-7,4,WIFI
b4:5d:50:e4:c8:a2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:41:02,1,-89,43.13883609,-70.93605288,-7,4,WIFI
b4:5d:50:e4:c8:a1,UNH-Public,[ESS],2018-02-20 16:41:02,1,-87,43.13883609,-70.93605288,-7,4,WIFI
a0:63:91:a0:a5:33,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:41:29,6,-84,43.13902183,-70.93646662,-4,3,WIFI
f0:ab:54:70:73:4b,WiFi Hotspot 8698,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:41:32,6,-85,43.13904477,-70.93650129,-5,3,WIFI
f0:ab:54:70:73:4b,WiFi Hotspot 8698,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:41:36,6,-75,43.13907746,-70.93656469,-5,3,WIFI
f0:ab:54:ab:88:9d,WilFi Kyah Hardy,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:41:56,11,-74,43.13918617,-70.93658468,-8,5,WIFI
